,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
267,relief,Singapore,48,Singapore,SGP,702,Singapore,1.3,,3246.0,36.92307692307692,March
268,relief,South Africa,426,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,50.11764705882353,March
269,relief,Spain,84,Spain,ESP,724,Spain,8.4,Statista,4080.0,10.0,March
270,relief,Sri Lanka,24,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,48.0,March
271,relief,Sweden,30,Sweden,SWE,752,Sweden,2.0,,1422.0,15.0,March
272,relief,Switzerland,24,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,30.0,March
273,relief,Thailand,42,Thailand,THA,764,Thailand,7.35,Statista,2736.0,5.714285714285714,March
274,relief,The Netherlands,42,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,15.000000000000002,March
275,relief,Turkey,12,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.8791208791208791,March
276,relief,Uganda,60,Uganda,UGA,800,,,,,,March
277,relief,United Arab Emirates,114,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,21.880998080614205,March
278,relief,United Kingdom,2082,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,117.29577464788733,March
279,relief,United States,8448,United States,USA,840,United States,64.2,Statista,454626.0,131.58878504672896,March
280,sadness,Australia,528,Australia,AUS,36,Australia,5.0,Statista,22578.0,105.6,March
281,sadness,Belgium,30,Belgium,BEL,56,Belgium,1.0,,2268.0,30.0,March
282,sadness,Brazil,30,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,2.0905923344947737,March
283,sadness,Canada,858,Canada,CAN,124,Canada,8.15,Statista,38382.0,105.2760736196319,March
284,sadness,China,78,China,CHN,156,China,2.0,NY Times,7482.0,39.0,March
285,sadness,France,96,France,FRA,250,France,8.9,Statista,3192.0,10.786516853932584,March
286,sadness,Germany,84,Germany,DEU,276,Germany,6.1,Statista,4140.0,13.77049180327869,March
287,sadness,Ghana,96,Ghana,GHA,288,Ghana,2.0,,6312.0,48.0,March
288,sadness,Hong Kong,78,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,52.0,March
289,sadness,India,1362,India,IND,356,India,13.15,Statista,90480.0,103.574144486692,March
290,sadness,Indonesia,114,Indonesia,IDN,360,Indonesia,11.8,,3954.0,9.661016949152541,March
291,sadness,Ireland,222,Ireland,IRL,372,Ireland,2.5,,12138.0,88.8,March
292,sadness,Italy,60,Italy,ITA,380,Italy,2.5,,3822.0,24.0,March
293,sadness,Japan,78,Japan,JPN,392,Japan,48.45,Statista,4314.0,1.609907120743034,March
294,sadness,Kenya,126,Kenya,KEN,404,Kenya,8.2,google,9228.0,15.365853658536587,March
295,sadness,Kingdom of Saudi Arabia,18,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.2,March
296,sadness,Malaysia,132,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,33.84615384615385,March
297,sadness,Mexico,24,Mexico,MEX,484,Mexico,25.7,,1746.0,0.933852140077821,March
298,sadness,New Zealand,84,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,93.33333333333333,March
299,sadness,Nigeria,540,Nigeria,NGA,566,Nigeria,8.4,,38400.0,64.28571428571428,March
300,sadness,Pakistan,102,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,39.230769230769226,March
301,sadness,Republic of Korea,12,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,1.9834710743801653,March
302,sadness,Republic of the Philippines,252,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,35.24475524475524,March
303,sadness,Singapore,30,Singapore,SGP,702,Singapore,1.3,,3246.0,23.076923076923077,March
304,sadness,South Africa,540,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,63.529411764705884,March
305,sadness,Spain,78,Spain,ESP,724,Spain,8.4,Statista,4080.0,9.285714285714285,March
306,sadness,Sri Lanka,12,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,24.0,March
307,sadness,Sweden,42,Sweden,SWE,752,Sweden,2.0,,1422.0,21.0,March
308,sadness,Switzerland,30,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,37.5,March
309,sadness,Thailand,48,Thailand,THA,764,Thailand,7.35,Statista,2736.0,6.530612244897959,March
310,sadness,The Netherlands,54,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,19.28571428571429,March
311,sadness,Turkey,18,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,1.3186813186813187,March
312,sadness,Uganda,78,Uganda,UGA,800,,,,,,March
313,sadness,United Arab Emirates,60,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,11.516314779270633,March
314,sadness,United Kingdom,2322,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,130.81690140845072,March
315,sadness,United States,10338,United States,USA,840,United States,64.2,Statista,454626.0,161.02803738317758,March
316,surprise,Australia,888,Australia,AUS,36,Australia,5.0,Statista,22578.0,177.6,March
317,surprise,Belgium,72,Belgium,BEL,56,Belgium,1.0,,2268.0,72.0,March
318,surprise,Brazil,84,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,5.853658536585366,March
319,surprise,Canada,1446,Canada,CAN,124,Canada,8.15,Statista,38382.0,177.42331288343559,March
320,surprise,China,270,China,CHN,156,China,2.0,NY Times,7482.0,135.0,March
321,surprise,France,102,France,FRA,250,France,8.9,Statista,3192.0,11.46067415730337,March
322,surprise,Germany,240,Germany,DEU,276,Germany,6.1,Statista,4140.0,39.34426229508197,March
323,surprise,Ghana,204,Ghana,GHA,288,Ghana,2.0,,6312.0,102.0,March
324,surprise,Hong Kong,66,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,44.0,March
325,surprise,India,2508,India,IND,356,India,13.15,Statista,90480.0,190.72243346007605,March
326,surprise,Indonesia,150,Indonesia,IDN,360,Indonesia,11.8,,3954.0,12.711864406779661,March
327,surprise,Ireland,408,Ireland,IRL,372,Ireland,2.5,,12138.0,163.2,March
328,surprise,Italy,210,Italy,ITA,380,Italy,2.5,,3822.0,84.0,March
329,surprise,Japan,126,Japan,JPN,392,Japan,48.45,Statista,4314.0,2.6006191950464395,March
330,surprise,Kenya,324,Kenya,KEN,404,Kenya,8.2,google,9228.0,39.51219512195122,March
331,surprise,Kingdom of Saudi Arabia,84,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,5.6,March
332,surprise,Malaysia,252,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,64.61538461538461,March
333,surprise,Mexico,42,Mexico,MEX,484,Mexico,25.7,,1746.0,1.6342412451361867,March
334,surprise,New Zealand,174,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,193.33333333333331,March
335,surprise,Nigeria,1098,Nigeria,NGA,566,Nigeria,8.4,,38400.0,130.71428571428572,March
336,surprise,Pakistan,246,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,94.61538461538461,March
337,surprise,Republic of Korea,78,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,12.892561983471074,March
338,surprise,Republic of the Philippines,420,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,58.74125874125874,March
339,surprise,Singapore,90,Singapore,SGP,702,Singapore,1.3,,3246.0,69.23076923076923,March
340,surprise,South Africa,708,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,83.29411764705883,March
341,surprise,Spain,162,Spain,ESP,724,Spain,8.4,Statista,4080.0,19.285714285714285,March
342,surprise,Sri Lanka,96,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,192.0,March
343,surprise,Sweden,54,Sweden,SWE,752,Sweden,2.0,,1422.0,27.0,March
344,surprise,Switzerland,72,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,90.0,March
345,surprise,Thailand,66,Thailand,THA,764,Thailand,7.35,Statista,2736.0,8.979591836734695,March
346,surprise,The Netherlands,204,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,72.85714285714286,March
347,surprise,Turkey,48,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,3.5164835164835164,March
348,surprise,Uganda,102,Uganda,UGA,800,,,,,,March
349,surprise,United Arab Emirates,132,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,25.335892514395393,March
350,surprise,United Kingdom,3882,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,218.70422535211267,March
351,surprise,United States,18210,United States,USA,840,United States,64.2,Statista,454626.0,283.6448598130841,March
352,worry,Australia,3702,Australia,AUS,36,Australia,5.0,Statista,22578.0,740.4,March
353,worry,Belgium,456,Belgium,BEL,56,Belgium,1.0,,2268.0,456.0,March
354,worry,Brazil,144,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,10.034843205574914,March
355,worry,Canada,4902,Canada,CAN,124,Canada,8.15,Statista,38382.0,601.4723926380368,March
356,worry,China,546,China,CHN,156,China,2.0,NY Times,7482.0,273.0,March
357,worry,France,456,France,FRA,250,France,8.9,Statista,3192.0,51.235955056179776,March
358,worry,Germany,474,Germany,DEU,276,Germany,6.1,Statista,4140.0,77.70491803278689,March
359,worry,Ghana,768,Ghana,GHA,288,Ghana,2.0,,6312.0,384.0,March
360,worry,Hong Kong,198,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,132.0,March
361,worry,India,10512,India,IND,356,India,13.15,Statista,90480.0,799.3916349809886,March
362,worry,Indonesia,420,Indonesia,IDN,360,Indonesia,11.8,,3954.0,35.59322033898305,March
363,worry,Ireland,2220,Ireland,IRL,372,Ireland,2.5,,12138.0,888.0,March
364,worry,Italy,570,Italy,ITA,380,Italy,2.5,,3822.0,228.0,March
365,worry,Japan,528,Japan,JPN,392,Japan,48.45,Statista,4314.0,10.897832817337461,March
366,worry,Kenya,930,Kenya,KEN,404,Kenya,8.2,google,9228.0,113.41463414634147,March
367,worry,Kingdom of Saudi Arabia,204,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,13.6,March
368,worry,Malaysia,666,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,170.76923076923077,March
369,worry,Mexico,282,Mexico,MEX,484,Mexico,25.7,,1746.0,10.972762645914397,March
370,worry,New Zealand,576,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,640.0,March
371,worry,Nigeria,3510,Nigeria,NGA,566,Nigeria,8.4,,38400.0,417.85714285714283,March
372,worry,Pakistan,1206,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,463.8461538461538,March
373,worry,Republic of Korea,222,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,36.69421487603306,March
374,worry,Republic of the Philippines,1368,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,191.3286713286713,March
375,worry,Singapore,270,Singapore,SGP,702,Singapore,1.3,,3246.0,207.69230769230768,March
376,worry,South Africa,3174,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,373.4117647058824,March
377,worry,Spain,690,Spain,ESP,724,Spain,8.4,Statista,4080.0,82.14285714285714,March
378,worry,Sri Lanka,312,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,624.0,March
379,worry,Sweden,180,Sweden,SWE,752,Sweden,2.0,,1422.0,90.0,March
380,worry,Switzerland,228,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,285.0,March
381,worry,Thailand,408,Thailand,THA,764,Thailand,7.35,Statista,2736.0,55.51020408163266,March
382,worry,The Netherlands,360,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,128.57142857142858,March
383,worry,Turkey,150,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,10.989010989010989,March
384,worry,Uganda,486,Uganda,UGA,800,,,,,,March
385,worry,United Arab Emirates,528,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,101.34357005758157,March
386,worry,United Kingdom,17208,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,969.4647887323944,March
387,worry,United States,66744,United States,USA,840,United States,64.2,Statista,454626.0,1039.626168224299,March
